INQ_YMD,PDLT_CODE,PDLT_NM,NMYR_RATE,BFRT_RATE,SPCS_CODE,WHSL_DAIL_PRCE,RTSL_DAIL_PRCE
일자,품목코드,품목명,평년 비율,전일 비율,품종코드,도매일일가격,소매일일가격
20060706,1201,양파,48.157,1.493,1201,603,1194
20060706,1202,대파,-33.379,-9.278,1202,485,2442
20060707,1001,배추,0,2.985,1001,558.333,1576
20060707,1101,무,0,0,1101,0,1337
20060707,1207,건고추,-10.938,0,1207,4340,6729
20060707,1209,마늘,-6.064,0,12A9,3160,6045
20060707,1209,마늘,-9.887,-1.143,1209,1750,0
20060707,1201,양파,37.346,-7.871,1201,559,1198
20060707,1202,대파,-42.995,-16.867,1202,415,2428
20060708,1001,배추,0,-1.515,1001,550,1576
20060708,1101,무,0,0,1101,0,1337
20060708,1207,건고추,-10.938,0,1207,4340,6729
20060708,1209,마늘,-6.064,0,12A9,3160,6025
20060708,1209,마늘,-9.887,0,1209,1750,0
20060708,1201,양파,41.769,3.12,1201,577,1198
20060708,1202,대파,-10.714,36.154,1202,650,2428
20051128,1209,마늘,3.665,0,1209,1980,0
20051128,1201,양파,-10.137,-1.338,1201,523,1250
20051128,1202,대파,31.279,9.13,1202,1150,2287
20051129,1001,배추,0,0,1001,0,2109
20051129,1101,무,0,0,1101,0,1770
20051129,1207,건고추,-7.66,-0.897,1207,4460,7100
20051129,1209,마늘,2.155,0,12A9,3460,5695
20051129,1209,마늘,3.665,0,1209,1980,0
20051129,1201,양파,-11.168,-1.161,1201,517,1224
20051129,1202,대파,32.991,1.288,1202,1165,2380
20051130,1001,배추,0,0,1001,0,2085
20051130,1101,무,0,0,1101,0,1790
20051130,1207,건고추,-7.66,0,1207,4460,7100
20051130,1209,마늘,2.155,0,12A9,3460,5745
20051130,1209,마늘,3.665,0,1209,1980,0
20051130,1201,양파,-13.918,-3.194,1201,501,1224
20051130,1202,대파,28.425,-3.556,1202,1125,2428
20051201,1001,배추,0,0,1001,0,2085
20051201,1101,무,0,0,1101,0,1790
20051201,1207,건고추,-7.565,0,1207,4460,7100
20051201,1209,마늘,0,0,12A9,3460,5746
20051201,1209,마늘,3.286,0,1209,1980,0
20051201,1201,양파,-13.402,0.595,1201,504,1224
20051201,1202,대파,22.971,-14.213,1202,985,2428
20051202,1001,배추,0,0,1001,0,2095
20051202,1101,무,0,0,1101,0,1835
20051202,1207,건고추,-7.565,0,1207,4460,7100
20051202,1209,마늘,0,0,12A9,3460,5746
20051202,1209,마늘,3.286,0,1209,1980,0
20051202,1201,양파,-14.089,-0.8,1201,500,1254
20051202,1202,대파,9.238,-12.571,1202,875,2424
20051203,1001,배추,0,0,1001,0,2095
20051203,1101,무,0,0,1101,0,1835
20051203,1207,건고추,-7.565,0,1207,4460,7100
20051203,1209,마늘,0,0,12A9,3460,5771
20051203,1209,마늘,3.286,0,1209,1980,0
20060214,1201,양파,-8.323,-4.065,1201,738,1400
20060214,1202,대파,127.273,-3.614,1202,2075,3766
20060215,1001,배추,151.572,8.75,1001,2000,3259
20060215,1101,무,0,0,1101,0,1481
20060215,1207,건고추,-7.024,0,1207,4540,6729
20060215,1209,마늘,-15.831,0,12A9,3440,6203
20060215,1209,마늘,-2.978,0,1209,2150,0
20060215,1201,양파,-0.621,7.75,1201,800,1410
20060215,1202,대파,105.367,-10.667,1202,1875,3781
20060216,1001,배추,210.314,18.919,1001,2466.667,3178
20060216,1101,무,0,0,1101,0,1472
20060216,1207,건고추,-7.024,0,1207,4540,6729
20060216,1209,마늘,-15.831,0,12A9,3440,6211
20060216,1209,마늘,-2.978,0,1209,2150,0
20060216,1201,양파,-4.472,-4.031,1201,769,1386
20060216,1202,대파,102.629,-1.351,1202,1850,3743
20060217,1001,배추,155.723,-21.311,1001,2033.333,3182
20060217,1101,무,0,0,1101,0,1472
20060217,1207,건고추,-7.024,0,1207,4540,6729
20060217,1209,마늘,-15.831,0,12A9,3440,6211
20060217,1209,마늘,-2.978,0,1209,2150,0
20060217,1201,양파,-0.87,3.634,1201,798,1386
20060217,1202,대파,97.152,-2.778,1202,1800,3673
20060218,1001,배추,145.283,-4.274,1001,1950,3182
20060218,1101,무,0,0,1101,0,1472
20060218,1207,건고추,-7.024,0,1207,4540,6729
20060218,1209,마늘,-15.831,0,12A9,3440,6118
20060218,1209,마늘,-2.978,0,1209,2150,0
20060218,1201,양파,3.354,4.087,1201,832,1386
20060218,1202,대파,85.652,-6.195,1202,1695,3673
20060219,1001,배추,145.283,-4.274,1001,1950,3182
20060219,1101,무,0,0,1101,0,1472
20060219,1207,건고추,-7.024,0,1207,4540,6729
20060430,1001,배추,75.857,1.107,1001,2258.333,3100
20060430,1101,무,0,0,1101,0,1434
20060430,1207,건고추,-9.227,0,1207,4260,7571
20060430,1209,마늘,-11.012,0,12A9,3580,6094
20060430,1209,마늘,-9.329,0,1209,2080,0
20060430,1201,양파,48.261,-0.587,1201,682,1762
20060430,1202,대파,99.405,-10.821,1202,1340,3355
20060501,1001,배추,63.742,0,1001,2258.333,3100
20060501,1101,무,0,0,1101,0,1434
20060501,1207,건고추,-8.896,0,1207,4260,7571
20060501,1209,마늘,-10.298,0,12A9,3580,6094
20060501,1209,마늘,-8.168,0,1209,2080,0
20060501,1201,양파,54.852,7.084,1201,734,1762
20060501,1202,대파,89.171,5.3,1202,1415,3355
20060502,1001,배추,70.413,3.901,1001,2350,2910
20060502,1101,무,0,0,1101,0,1455
20060502,1207,건고추,-8.896,0,1207,4260,7571
20060502,1209,마늘,-10.298,0,12A9,3580,6094
20060502,1209,마늘,-8.168,0,1209,2080,0
20060502,1201,양파,44.515,-7.153,1201,685,1666
20060502,1202,대파,58.422,-19.409,1202,1185,3447
20060503,1001,배추,80.058,5.369,1001,2483.333,2877
20060503,1101,무,0,0,1101,0,1479
20060503,1207,건고추,-8.896,0,1207,4260,7571
20060503,1209,마늘,-10.298,0,12A9,3580,6128
20060503,1209,마늘,-9.051,-0.971,1209,2060,0
20060503,1201,양파,46.203,1.154,1201,693,1672
20060503,1202,대파,76.471,10.227,1202,1320,3466
20060504,1001,배추,81.291,0.667,1001,2500,2839
20060504,1101,무,0,0,1101,0,1471
20060504,1207,건고추,-8.896,0,1207,4260,7571
20060504,1209,마늘,-10.298,0,12A9,3580,6119
20060504,1209,마늘,-9.051,0,1209,2060,0
20060709,1001,배추,0,-1.515,1001,550,1576
20060709,1101,무,0,0,1101,0,1337
20060709,1207,건고추,-10.938,0,1207,4340,6729
20060709,1209,마늘,-6.064,0,12A9,3160,6025
20060709,1209,마늘,-9.887,0,1209,1750,0
20060709,1201,양파,41.769,3.12,1201,577,1198
20060709,1202,대파,-10.714,36.154,1202,650,2428
20060710,1001,배추,0,27.473,1001,758.333,1635
20060710,1101,무,0,0,1101,0,1289
20060710,1207,건고추,-10.938,0,1207,4340,6729
20060710,1209,마늘,-6.064,0,12A9,3160,6025
20060710,1209,마늘,-9.887,0,1209,1750,0
20060710,1201,양파,42.26,0.345,1201,579,1202
20060710,1202,대파,5.082,15.033,1202,765,2485
20060711,1001,배추,0,9,1001,833.333,1630
20060711,1101,무,0,0,1101,0,1285
20060711,1207,건고추,-8.168,0,1207,4340,6729
20060711,1209,마늘,-5.531,0,12A9,3160,5862
20060711,1209,마늘,-8.948,-0.575,1209,1740,0
20060711,1201,양파,35.484,1.531,1201,588,1209
20060711,1202,대파,-17.55,-9.286,1202,700,2548
20060712,1001,배추,0,11.504,1001,941.667,1674
20060712,1101,무,0,0,1101,0,1298
20060712,1207,건고추,-8.168,0,1207,4340,6729
20060712,1209,마늘,-5.531,0,12A9,3160,5735
20060712,1209,마늘,-7.902,1.136,1209,1760,0
20060712,1201,양파,42.166,4.7,1201,617,1203
20060712,1202,대파,-39.929,-37.255,1202,510,2544
20060713,1001,배추,0,-39.506,1001,675,1680
20060713,1101,무,0,0,1101,0,1339
20060713,1207,건고추,-7.744,0.459,1207,4360,6729
20060713,1209,마늘,-5.531,0,12A9,3160,5735
20060713,1209,마늘,-7.902,0,1209,1760,0
20051203,1201,양파,-18.557,-5.485,1201,474,1254
20051203,1202,대파,12.36,2.778,1202,900,2424
20051204,1001,배추,0,0,1001,0,2095
20051204,1101,무,0,0,1101,0,1835
20051204,1207,건고추,-7.565,0,1207,4460,7100
20051204,1209,마늘,0,0,12A9,3460,5771
20051204,1209,마늘,3.286,0,1209,1980,0
20051204,1201,양파,-18.557,-5.485,1201,474,1254
20051204,1202,대파,12.36,2.778,1202,900,2424
20051205,1001,배추,0,0,1001,0,2201
20051205,1101,무,0,0,1101,0,1835
20051205,1207,건고추,-7.565,0,1207,4460,7100
20051205,1209,마늘,0,0,12A9,3460,5771
20051205,1209,마늘,3.286,0,1209,1980,0
20051205,1201,양파,-14.261,5.01,1201,499,1244
20051205,1202,대파,127.216,50.549,1202,1820,2557
20051206,1001,배추,0,0,1001,0,2317
20051206,1101,무,0,0,1101,0,1892
20051206,1207,건고추,-7.565,0,1207,4460,6613
20051206,1209,마늘,0,0,12A9,3460,5862
20051206,1209,마늘,3.286,0,1209,1980,0
20051206,1201,양파,-8.076,6.729,1201,535,1258
20051206,1202,대파,106.617,-9.97,1202,1655,2650
20051207,1001,배추,0,0,1001,0,2430
20051207,1101,무,0,0,1101,0,1876
20051207,1207,건고추,-7.565,0,1207,4460,6613
20051207,1209,마늘,0,0,12A9,3460,5857
20051207,1209,마늘,3.286,0,1209,1980,0
20051207,1201,양파,-10.481,-2.687,1201,521,1253
20051207,1202,대파,85.393,-11.448,1202,1485,2761
20051208,1001,배추,0,0,1001,0,2603
20051208,1101,무,0,0,1101,0,1888
20051208,1207,건고추,-6.321,1.327,1207,4520,6713
20051208,1209,마늘,0,0,12A9,3460,5987
20051208,1209,마늘,3.286,0,1209,1980,0
20051208,1201,양파,-10.309,0.192,1201,522,1264
20060219,1209,마늘,-15.831,0,12A9,3440,6118
20060219,1209,마늘,-2.978,0,1209,2150,0
20060219,1201,양파,3.354,4.087,1201,832,1386
20060219,1202,대파,85.652,-6.195,1202,1695,3673
20060220,1001,배추,174.591,10.687,1001,2183.333,3167
20060220,1101,무,0,0,1101,0,1496
20060220,1207,건고추,-7.024,0,1207,4540,6729
20060220,1209,마늘,-15.831,0,12A9,3440,6118
20060220,1209,마늘,-2.978,0,1209,2150,0
20060220,1201,양파,-0.994,-4.391,1201,797,1416
20060220,1202,대파,90.033,2.305,1202,1735,3614
20060221,1001,배추,138.324,-2.344,1001,2133.333,3143
20060221,1101,무,0,0,1101,0,1529
20060221,1207,건고추,-7.423,0,1207,4540,7571
20060221,1209,마늘,-16.444,0,12A9,3440,6118
20060221,1209,마늘,-6.359,0,1209,2150,0
20060221,1201,양파,-4.41,0.623,1201,802,1445
20060221,1202,대파,73.998,2.528,1202,1780,3524
20060222,1001,배추,147.709,3.759,1001,2216.667,3143
20060222,1101,무,0,0,1101,0,1516
20060222,1207,건고추,-7.423,0,1207,4540,7571
20060222,1209,마늘,-16.444,0,12A9,3440,6105
20060222,1209,마늘,-6.359,0,1209,2150,0
20060222,1201,양파,-5.602,-1.263,1201,792,1448
20060222,1202,대파,77.419,1.928,1202,1815,3510
20060223,1001,배추,155.084,2.92,1001,2283.333,3100
20060223,1101,무,0,0,1101,0,1524
20060223,1207,건고추,-7.423,0,1207,4540,7571
20060223,1209,마늘,-16.444,0,12A9,3440,6105
20060223,1209,마늘,-6.359,0,1209,2150,0
20060223,1201,양파,-6.198,-0.635,1201,787,1461
20060223,1202,대파,72.043,-3.125,1202,1760,3466
20060504,1201,양파,43.671,-1.762,1201,681,1668
20060504,1202,대파,127.941,22.581,1202,1705,3517
20060505,1001,배추,23.278,-47.059,1001,1700,2839
20060505,1101,무,0,0,1101,0,1471
20060505,1207,건고추,-8.896,0,1207,4260,7571
20060505,1209,마늘,-10.298,0,12A9,3580,6128
20060505,1209,마늘,-9.051,0,1209,2060,0
20060505,1201,양파,51.688,5.285,1201,719,1668
20060505,1202,대파,80.481,-26.296,1202,1350,3517
20060506,1001,배추,31.762,6.422,1001,1816.667,2839
20060506,1101,무,0,0,1101,0,1471
20060506,1207,건고추,-8.896,0,1207,4260,7571
20060506,1209,마늘,-10.298,0,12A9,3580,6128
20060506,1209,마늘,-9.051,0,1209,2060,0
20060506,1201,양파,71.308,11.453,1201,812,1668
20060506,1202,대파,103.877,11.475,1202,1525,3517
20060507,1001,배추,31.762,6.422,1001,1816.667,2839
20060507,1101,무,0,0,1101,0,1471
20060507,1207,건고추,-8.896,0,1207,4260,7571
20060507,1209,마늘,-10.298,0,12A9,3580,6128
20060507,1209,마늘,-9.051,0,1209,2060,0
20060507,1201,양파,71.308,11.453,1201,812,1668
20060507,1202,대파,103.877,11.475,1202,1525,3517
20060508,1001,배추,64.975,20.147,1001,2275,2770
20060508,1101,무,0,0,1101,0,1458
20060508,1207,건고추,-8.896,0,1207,4260,7571
20060508,1209,마늘,-10.298,0,12A9,3580,6128
20060508,1209,마늘,-9.051,0,1209,2060,0
20060508,1201,양파,73.418,1.217,1201,822,1688
20060508,1202,대파,89.171,-7.774,1202,1415,3450
20060509,1001,배추,40.827,-17.167,1001,1941.667,2725
20060509,1101,무,0,0,1101,0,1464
20060713,1201,양파,59.677,10.967,1201,693,1201
20060713,1202,대파,-1.649,38.922,1202,835,2579
20060714,1001,배추,0,44.521,1001,1216.667,1680
20060714,1101,무,0,0,1101,0,1426
20060714,1207,건고추,-7.744,0,1207,4360,6729
20060714,1209,마늘,-5.531,0,12A9,3160,5325
20060714,1209,마늘,-7.902,0,1209,1760,0
20060714,1201,양파,45.853,-9.479,1201,633,1239
20060714,1202,대파,-27.562,-35.772,1202,615,2673
20060715,1001,배추,0,-16.8,1001,1041.667,1680
20060715,1101,무,0,0,1101,0,1426
20060715,1207,건고추,-7.744,0,1207,4360,6729
20060715,1209,마늘,-5.531,0,12A9,3160,5279
20060715,1209,마늘,-7.902,0,1209,1760,0
20060715,1201,양파,47.696,1.248,1201,641,1239
20060715,1202,대파,-38.163,-17.143,1202,525,2673
20060716,1001,배추,0,-16.8,1001,1041.667,1680
20060716,1101,무,0,0,1101,0,1426
20060716,1207,건고추,-7.744,0,1207,4360,6729
20060716,1209,마늘,-5.531,0,12A9,3160,5279
20060716,1209,마늘,-7.902,0,1209,1760,0
20060716,1201,양파,47.696,1.248,1201,641,1239
20060716,1202,대파,-38.163,-17.143,1202,525,2673
20060717,1001,배추,0,47.034,1001,1966.667,1680
20060717,1101,무,0,0,1101,0,1426
20060717,1207,건고추,-7.744,0,1207,4360,6729
20060717,1209,마늘,-5.531,0,12A9,3160,5279
20060717,1209,마늘,-7.902,0,1209,1760,0
20060717,1201,양파,53.917,4.042,1201,668,1239
20060717,1202,대파,30.153,52.489,1202,1105,2673
20060718,1001,배추,0,-107.018,1001,950,1973
20060718,1101,무,0,0,1101,0,1596
20060718,1207,건고추,-7.744,0,1207,4360,6729
20051208,1202,대파,95.381,5.112,1202,1565,2895
20051209,1001,배추,0,0,1001,0,2678
20051209,1101,무,0,0,1101,0,1936
20051209,1207,건고추,-6.321,0,1207,4520,6713
20051209,1209,마늘,0,0,12A9,3460,5987
20051209,1209,마늘,4.33,1,1209,2000,0
20051209,1201,양파,-6.701,3.867,1201,543,1231
20051209,1202,대파,143.446,19.744,1202,1950,2906
20051210,1001,배추,0,0,1001,0,2678
20051210,1101,무,0,0,1101,0,1929
20051210,1207,건고추,-6.321,0,1207,4520,6713
20051210,1209,마늘,1.156,1.143,12A9,3500,5987
20051210,1209,마늘,4.33,0,1209,2000,0
20051210,1201,양파,-6.186,0.549,1201,546,1231
20051210,1202,대파,142.197,-0.515,1202,1940,2906
20051211,1001,배추,0,0,1001,0,2678
20051211,1101,무,0,0,1101,0,1929
20051211,1207,건고추,-6.457,0,1207,4520,6713
20051211,1209,마늘,0.575,0,12A9,3500,5987
20051211,1209,마늘,3.573,0,1209,2000,0
20051211,1201,양파,-9.453,0.549,1201,546,1231
20051211,1202,대파,149.357,-0.515,1202,1940,2906
20051212,1001,배추,0,0,1001,0,2767
20051212,1101,무,0,0,1101,0,1900
20051212,1207,건고추,-6.457,0,1207,4520,6713
20051212,1209,마늘,0.575,0,12A9,3500,5987
20051212,1209,마늘,3.573,0,1209,2000,0
20051212,1201,양파,-11.277,-2.056,1201,535,1251
20051212,1202,대파,105.656,-21.25,1202,1600,2857
20051213,1001,배추,0,0,1001,0,2775
20051213,1101,무,0,0,1101,0,1933
20051213,1207,건고추,-6.457,0,1207,4520,6713
20051213,1209,마늘,-0.575,-1.156,12A9,3460,6004
20051213,1209,마늘,3.573,0,1209,2000,0
20051213,1201,양파,-7.463,4.122,1201,558,1252
20051213,1202,대파,137.789,13.514,1202,1850,2876
20060224,1001,배추,153.296,-0.735,1001,2266.667,3112
20060224,1101,무,0,0,1101,0,1520
20060224,1207,건고추,-7.423,0,1207,4540,7571
20060224,1209,마늘,-16.444,0,12A9,3440,6122
20060224,1209,마늘,-6.359,0,1209,2150,0
20060224,1201,양파,-3.218,3.079,1201,812,1468
20060224,1202,대파,60.313,-7.317,1202,1640,3447
20060225,1001,배추,139.33,-5.837,1001,2141.667,3112
20060225,1101,무,0,0,1101,0,1520
20060225,1207,건고추,-7.423,0,1207,4540,7571
20060225,1209,마늘,-16.444,0,12A9,3440,6122
20060225,1209,마늘,-6.359,0,1209,2150,0
20060225,1201,양파,-0.596,2.638,1201,834,1468
20060225,1202,대파,67.644,4.373,1202,1715,3447
20060226,1001,배추,139.33,-5.837,1001,2141.667,3112
20060226,1101,무,0,0,1101,0,1520
20060226,1207,건고추,-7.423,0,1207,4540,7571
20060226,1209,마늘,-16.444,0,12A9,3440,6122
20060226,1209,마늘,-6.359,0,1209,2150,0
20060226,1201,양파,-0.596,2.638,1201,834,1468
20060226,1202,대파,67.644,4.373,1202,1715,3447
20060227,1001,배추,170.056,11.379,1001,2416.667,3068
20060227,1101,무,0,0,1101,0,1537
20060227,1207,건고추,-7.423,0,1207,4540,7571
20060227,1209,마늘,-16.444,0,12A9,3440,6122
20060227,1209,마늘,-6.359,0,1209,2150,0
20060227,1201,양파,0.238,0.832,1201,841,1498
20060227,1202,대파,69.599,1.153,1202,1735,3407
20060228,1001,배추,171.844,0.685,1001,2433.333,3072
20060228,1101,무,0,0,1101,0,1496
20060228,1207,건고추,-7.423,0,1207,4540,7571
20060228,1209,마늘,-16.444,0,12A9,3440,6195
20060228,1209,마늘,-6.359,0,1209,2150,0
20060509,1207,건고추,-8.896,0,1207,4260,7571
20060509,1209,마늘,-10.298,0,12A9,3580,6089
20060509,1209,마늘,-9.934,-0.98,1209,2040,0
20060509,1201,양파,88.186,7.848,1201,892,1712
20060509,1202,대파,95.187,3.082,1202,1460,3393
20060510,1001,배추,41.987,0.851,1001,1958.333,2738
20060510,1101,무,0,0,1101,0,1484
20060510,1207,건고추,-8.896,0,1207,4260,7571
20060510,1209,마늘,-10.298,0,12A9,3580,6148
20060510,1209,마늘,-9.934,0,1209,2040,0
20060510,1201,양파,110.97,10.8,1201,1000,1664
20060510,1202,대파,81.818,-7.353,1202,1360,3400
20060511,1001,배추,20.989,-2.62,1001,1908.333,2736
20060511,1101,무,0,0,1101,0,1465
20060511,1207,건고추,-7.21,0,1207,4260,7571
20060511,1209,마늘,-8.998,0,12A9,3580,6062
20060511,1209,마늘,-7.817,0,1209,2040,0
20060511,1201,양파,157.767,5.838,1201,1062,1659
20060511,1202,대파,74.419,-6.667,1202,1275,3400
20060512,1001,배추,16.804,-3.62,1001,1841.667,2754
20060512,1101,무,0,0,1101,0,1435
20060512,1207,건고추,-7.21,0,1207,4260,7571
20060512,1209,마늘,-8.998,0,12A9,3580,5976
20060512,1209,마늘,-7.817,0,1209,2040,0
20060512,1201,양파,118.689,-17.869,1201,901,1634
20060512,1202,대파,11.491,-56.442,1202,815,3391
20060513,1001,배추,7.8,-8.333,1001,1700,2754
20060513,1101,무,0,0,1101,0,1435
20060513,1207,건고추,-7.21,0,1207,4260,7571
20060513,1209,마늘,-8.998,0,12A9,3580,5976
20060513,1209,마늘,-7.817,0,1209,2040,0
20060513,1201,양파,77.913,-22.92,1201,733,1634
20060513,1202,대파,85.363,39.852,1202,1355,3391
20060718,1209,마늘,-5.531,0,12A9,3160,5279
20060718,1209,마늘,-7.902,0,1209,1760,0
20060718,1201,양파,54.378,0.299,1201,670,1253
20060718,1202,대파,71.967,24.315,1202,1460,2920
20060719,1001,배추,0,14.925,1001,1116.667,2162
20060719,1101,무,0,0,1101,0,1707
20060719,1207,건고추,-7.744,0,1207,4360,6729
20060719,1209,마늘,-5.531,0,12A9,3160,5279
20060719,1209,마늘,-6.855,1.124,1209,1780,0
20060719,1201,양파,58.986,2.899,1201,690,1289
20060719,1202,대파,98.469,13.353,1202,1685,3101
20060720,1001,배추,0,8.844,1001,1225,2253
20060720,1101,무,0,0,1101,0,1785
20060720,1207,건고추,-7.744,0,1207,4360,6729
20060720,1209,마늘,-5.531,0,12A9,3160,5290
20060720,1209,마늘,-6.855,0,1209,1780,0
20060720,1201,양파,63.134,2.542,1201,708,1335
20060720,1202,대파,51.355,-31.128,1202,1285,3144
20060721,1001,배추,0,-16.667,1001,1050,2266
20060721,1101,무,0,0,1101,0,1785
20060721,1207,건고추,-4.658,0,1207,4360,6729
20060721,1209,마늘,-5.389,0,12A9,3160,5142
20060721,1209,마늘,-7.147,0,1209,1780,0
20060721,1201,양파,65.033,4.453,1201,741,1338
20060721,1202,대파,-29.085,-86.232,1202,690,3175
20060722,1001,배추,0,5.97,1001,1116.667,2266
20060722,1101,무,0,0,1101,0,1785
20060722,1207,건고추,-4.658,0,1207,4360,6729
20060722,1209,마늘,-5.389,0,12A9,3160,5111
20060722,1209,마늘,-7.147,0,1209,1780,0
20060722,1201,양파,63.697,-0.816,1201,735,1338
20060722,1202,대파,-9.558,21.591,1202,880,3175
20060723,1001,배추,0,5.97,1001,1116.667,2266
20051214,1001,배추,0,0,1001,0,2819
20051214,1101,무,0,0,1101,0,1923
20051214,1207,건고추,-6.457,0,1207,4520,6713
20051214,1209,마늘,-0.575,0,12A9,3460,6004
20051214,1209,마늘,3.573,0,1209,2000,0
20051214,1201,양파,-17.91,-12.727,1201,495,1260
20051214,1202,대파,172.494,12.736,1202,2120,2887
20051215,1001,배추,0,0,1001,0,2865
20051215,1101,무,0,0,1101,0,1944
20051215,1207,건고추,-6.457,0,1207,4520,6713
20051215,1209,마늘,-0.575,0,12A9,3460,6004
20051215,1209,마늘,3.573,0,1209,2000,0
20051215,1201,양파,-9.121,9.672,1201,548,1264
20051215,1202,대파,108.869,-30.462,1202,1625,2938
20051216,1001,배추,0,0,1001,0,2895
20051216,1101,무,0,0,1101,0,1942
20051216,1207,건고추,-6.457,0,1207,4520,6713
20051216,1209,마늘,-0.575,0,12A9,3460,6033
20051216,1209,마늘,3.573,0,1209,2000,0
20051216,1201,양파,-7.794,1.439,1201,556,1286
20051216,1202,대파,121.722,5.797,1202,1725,2989
20051217,1001,배추,0,0,1001,0,2895
20051217,1101,무,0,0,1101,0,1942
20051217,1207,건고추,-6.457,0,1207,4520,6713
20051217,1209,마늘,-0.575,0,12A9,3460,6079
20051217,1209,마늘,3.573,0,1209,2000,0
20051217,1201,양파,-11.277,-3.925,1201,535,1286
20051217,1202,대파,125.578,1.709,1202,1755,2989
20051218,1001,배추,0,0,1001,0,2895
20051218,1101,무,0,0,1101,0,1942
20051218,1207,건고추,-6.457,0,1207,4520,6713
20051218,1209,마늘,-0.575,0,12A9,3460,6079
20051218,1209,마늘,3.573,0,1209,2000,0
20051218,1201,양파,-11.277,-3.925,1201,535,1286
20051218,1202,대파,125.578,1.709,1202,1755,2989
20051219,1001,배추,0,0,1001,0,3029
20060228,1201,양파,4.291,3.886,1201,875,1504
20060228,1202,대파,84.751,8.201,1202,1890,3377
20060301,1001,배추,118.872,-8.148,1001,2250,3072
20060301,1101,무,0,0,1101,0,1496
20060301,1207,건고추,-7.724,0,1207,4540,7571
20060301,1209,마늘,-15.769,0,12A9,3440,6195
20060301,1209,마늘,-7.567,0,1209,2150,0
20060301,1201,양파,6.873,6.217,1201,933,1504
20060301,1202,대파,89.457,-4.132,1202,1815,3377
20060302,1001,배추,138.327,8.163,1001,2450,3094
20060302,1101,무,0,0,1101,0,1434
20060302,1207,건고추,-7.724,0,1207,4540,7571
20060302,1209,마늘,-15.769,0,12A9,3440,6195
20060302,1209,마늘,-7.567,0,1209,2150,0
20060302,1201,양파,14.891,6.979,1201,1003,1490
